id,id_objet,id_dresseur,quantite
24989,424,45,2
24990,1108,45,7
24991,1225,45,3
24992,1191,45,6
24993,280,45,10
24994,158,45,9
24995,315,45,5
24996,100,45,5
24997,1144,45,7
24998,1105,45,1
24999,457,45,1
25000,1264,45,10
25001,1137,45,1
25002,1192,45,9
25003,591,45,2
25004,442,45,4
25005,436,45,10
25006,665,45,6
25007,45,45,3
25008,1151,45,3
25009,1197,45,9
25010,550,45,2
25011,965,45,7
25012,349,45,8
25013,373,45,8
25014,825,45,2
25015,412,45,8
25016,135,45,1
25017,223,45,4
25018,521,45,10
25019,544,45,10
25020,721,45,1
25021,1224,45,6
25022,1097,45,5
25023,946,45,3
25024,335,45,4
25025,1145,45,6
25026,211,45,9
25027,237,45,4
25028,473,45,1
25029,396,45,9
25030,379,45,8
25031,807,45,5
25032,44,45,7
25033,151,45,1
25034,976,45,2
25035,552,45,4
25036,272,45,10
25037,626,45,6
25038,693,45,1
25039,1157,45,5
25040,1257,45,1
25041,301,45,5
25042,583,45,9
25043,344,45,6
25044,755,45,4
25045,808,45,1
25046,1175,45,9
25047,768,45,10
25048,1156,45,2
25049,536,45,5
25050,609,45,3
25051,458,45,10
25052,437,45,9
25053,326,45,1
25054,1182,45,4
25055,65,45,10
25056,1118,45,1
25057,1117,45,9
25058,1107,45,3
25059,164,45,6
25060,80,45,5
25061,760,45,6
25062,709,45,3
25063,1124,45,10
25064,533,45,8
25065,455,45,9
25066,527,45,8
25067,204,45,9
25068,217,45,3
25069,404,45,5
25070,572,45,3
25071,517,45,7
25072,157,45,7
25073,761,45,6
25074,617,45,6
25075,728,45,6
25076,489,45,9
25077,277,45,2
25078,590,45,8
25079,213,45,10
25080,530,45,10
25081,562,45,1
25082,753,45,9
25083,600,45,9
25084,274,45,5
25085,48,45,7
25086,320,45,7
25087,239,45,2
25088,362,45,1
25089,1171,45,5
25090,769,45,9
25091,268,45,6
25092,1163,45,10
25093,413,45,10
25094,1239,45,7
25095,912,45,10
25096,485,45,10
25097,1255,45,5
25098,492,45,8
25099,1130,45,9
25100,337,45,10
25101,79,45,4
25102,356,45,9
25103,502,45,10
25104,78,45,4
25105,915,45,8
25106,471,45,1
25107,222,45,6
25108,357,45,5
25109,1077,45,3
25110,82,45,7
25111,581,45,4
25112,501,45,8
25113,1154,45,9
25114,763,45,3
25115,474,45,3
25116,810,45,9
25117,758,45,2
25118,62,45,10
25119,650,45,10
25120,645,45,8
25121,732,45,7
25122,873,45,6
25123,767,45,8
25124,273,45,9
25125,519,45,1
25126,1115,45,1
25127,1133,45,8
25128,687,45,3
25129,616,45,6
25130,849,45,7
25131,945,45,7
25132,1256,45,4
25133,666,45,8
25134,541,45,5
25135,879,45,7
25136,856,45,5
25137,303,45,9
25138,1267,45,5
25139,684,45,5
25140,613,45,9
25141,156,45,4
25142,390,45,4
25143,601,45,2
25144,234,45,10
25145,245,45,4
25146,974,45,9
25147,22,45,3
25148,730,45,6
25149,959,45,10
25150,1259,45,2
25151,823,45,8
25152,1228,45,2
25153,884,45,3
25154,266,45,7
25155,254,45,4
25156,228,45,6
25157,180,45,3
25158,972,45,1
25159,64,45,2
25160,1266,45,7
25161,1216,45,3
25162,625,45,1
25163,560,45,9
25164,453,45,5
25165,588,45,10
25166,387,45,3
25167,860,45,9
25168,205,45,8
25169,511,45,10
25170,1195,45,10
25171,1187,45,2
25172,538,45,8
25173,1236,45,10
25174,207,45,4
25175,627,45,7
25176,1142,45,9
25177,21,45,5
25178,1111,45,3
25179,855,45,7
25180,909,45,9
25181,338,45,3
25182,166,45,7
25183,488,45,7
25184,182,45,3
25185,1211,45,9
25186,686,45,3
25187,546,45,8
25188,461,45,1
25189,498,45,3
25190,682,45,8
25191,1076,45,9
25192,432,45,6
25193,599,45,6
25194,483,45,7
25195,578,45,1
25196,95,45,4
25197,770,45,4
25198,339,45,8
25199,1210,45,5
25200,1218,45,3
25201,403,45,10
25202,720,45,9
25203,1219,45,5
25204,934,45,5
25205,1222,45,6
25206,200,45,5
25207,17,45,3
25208,77,45,10
25209,236,45,2
25210,219,45,4
25211,227,45,3
25212,250,45,6
25213,948,45,2
25214,415,45,4
25215,1174,45,7
25216,1094,45,7
25217,1173,45,8
25218,759,45,3
25219,942,46,2
25220,657,46,7
25221,384,46,9
25222,948,46,6
25223,950,46,3
25224,734,46,3
25225,182,46,1
25226,964,46,10
25227,1162,46,3
25228,242,46,6
25229,1088,46,5
25230,493,46,4
25231,216,46,3
25232,1123,46,6
25233,825,46,8
25234,352,46,1
25235,498,46,2
25236,935,46,1
25237,1076,46,7
25238,167,46,8
25239,270,46,5
25240,627,46,5
25241,195,46,8
25242,639,46,10
25243,68,46,6
25244,761,46,8
25245,1129,46,3
25246,1179,46,9
25247,258,46,4
25248,168,46,2
25249,523,46,8
25250,610,46,2
25251,81,46,6
25252,69,46,2
25253,249,46,8
25254,338,46,10
25255,1243,46,2
25256,1193,46,4
25257,649,46,6
25258,30,46,4
25259,158,46,10
25260,587,46,3
25261,23,46,4
25262,36,46,5
25263,960,46,7
25264,1130,46,9
25265,60,46,4
25266,962,46,7
25267,160,46,6
25268,341,46,10
25269,678,46,2
25270,1236,46,4
25271,543,46,1
25272,556,46,3
25273,546,46,6
25274,75,46,5
25275,1219,46,9
25276,407,46,5
25277,659,46,6
25278,816,46,5
25279,1240,46,7
25280,675,46,5
25281,601,46,9
25282,665,46,4
25283,455,46,4
25284,197,46,5
25285,973,46,8
25286,481,46,8
25287,844,46,4
25288,1154,46,7
25289,255,46,3
25290,1165,46,7
25291,807,46,9
25292,697,46,3
25293,410,46,4
25294,196,46,3
25295,858,46,3
25296,586,46,4
25297,953,46,1
25298,38,46,5
25299,1201,46,9
25300,1145,46,7
25301,150,46,10
25302,708,46,3
25303,560,46,7
25304,617,46,10
25305,855,46,4
25306,489,46,7
25307,272,46,2
25308,368,46,9
25309,809,46,6
25310,826,46,3
25311,360,46,5
25312,720,46,4
25313,598,46,5
25314,379,46,8
25315,929,46,7
25316,952,46,10
25317,1099,46,2
25318,910,46,3
25319,54,46,3
25320,111,46,9
25321,504,46,5
25322,310,46,7
25323,669,46,3
25324,254,46,2
25325,231,46,2
25326,713,46,4
25327,404,46,6
25328,1158,46,9
25329,811,46,8
25330,194,46,10
25331,652,46,8
25332,1144,46,1
25333,422,46,9
25334,841,46,6
25335,344,46,8
25336,696,46,9
25337,94,46,7
25338,403,46,2
25339,939,46,2
25340,177,46,5
25341,11,46,1
25342,333,46,8
25343,533,46,8
25344,1095,46,4
25345,555,46,10
25346,385,46,2
25347,740,46,4
25348,578,46,6
25349,755,46,10
25350,583,46,8
25351,917,46,3
25352,672,46,2
25353,1246,46,9
25354,911,46,2
25355,76,46,9
25356,1122,46,4
25357,164,46,5
25358,438,46,7
25359,818,46,10
25360,1136,46,9
25361,725,46,2
25362,1115,46,4
25363,545,46,4
25364,573,46,3
25365,969,46,4
25366,637,46,9
25367,364,46,10
25368,353,46,4
25369,585,46,9
25370,856,46,5
25371,311,46,7
25372,528,46,9
25373,59,46,3
25374,378,46,4
25375,316,46,8
25376,1163,46,1
25377,286,46,3
25378,632,46,6
25379,100,46,9
25380,118,46,2
25381,1147,46,3
25382,847,46,3
25383,633,46,8
25384,1117,46,7
25385,905,46,9
25386,1202,46,1
25387,829,46,1
25388,471,46,5
25389,174,46,3
25390,752,46,2
25391,756,46,8
25392,13,46,10
25393,618,46,3
25394,1157,46,5
25395,1103,46,5
25396,388,46,6
25397,1127,46,5
25398,1085,46,1
25399,612,46,2
25400,318,46,5
25401,1105,46,10
25402,640,46,7
25403,180,46,10
25404,219,46,9
25405,166,46,9
25406,354,46,6
25407,372,46,2
25408,538,46,4
25409,1139,46,9
25410,913,46,8
25411,347,46,2
25412,1209,46,4
25413,492,46,3
25414,9,46,10
25415,1133,46,3
25416,614,46,4
25417,968,46,1
25418,797,46,1
25419,70,46,8
25420,319,46,2
25421,553,46,1
25422,235,46,5
25423,416,46,10
25424,1270,46,9
25425,817,46,5
25426,1166,46,6
25427,156,46,5
25428,367,46,7
25429,1198,46,6
25430,33,46,2
25431,1084,46,4
25432,872,46,10
25433,592,46,5
25434,19,46,6
25435,343,46,6
25436,1224,46,6
25437,946,46,7
25438,320,46,3
25439,282,46,8
25440,664,46,6
25441,1132,46,5
25442,1195,46,1
25443,106,46,10
25444,198,46,5
25445,408,46,5
25446,205,46,4
25447,99,46,5
25448,253,46,3
25449,240,46,9
25450,670,46,5
25451,1142,46,6
25452,1169,46,8
25453,723,46,6
25454,377,46,2
25455,414,46,6
25456,955,46,6
25457,875,46,6
25458,336,46,1
25459,724,46,1
25460,660,46,7
25461,965,46,9
25462,204,46,5
25463,516,46,1
25464,1109,46,10
25465,701,46,1
25466,1180,46,4
25467,1266,46,6
25468,308,46,2
25469,1080,46,2
25470,394,46,3
25471,1075,46,2
25472,306,46,1
25473,815,46,2
25474,280,46,6
25475,268,46,8
25476,181,46,1
25477,927,46,7
25478,412,46,8
25479,457,46,2
25480,185,46,4
25481,1258,46,6
25482,795,46,7
25483,500,46,1
25484,731,46,7
25485,1214,46,9
25486,241,46,1
25487,1200,46,1
25488,134,46,9
25489,323,46,6
25490,458,46,3
25491,445,46,2
25492,397,46,8
25493,564,46,4
25494,495,46,5
25495,937,46,4
25496,1087,46,3
25497,152,46,2
25498,808,46,5
25499,700,46,7
25500,91,46,3
25501,525,46,8
25502,540,46,2
25503,256,46,9
25504,375,46,10
25505,963,46,3
25506,821,46,8
25507,62,46,2
25508,1111,46,9
25509,40,46,1
25510,502,46,10
25511,914,46,6
25512,550,46,2
25513,726,46,4
25514,224,46,6
25515,1116,46,10
25516,1176,46,5
25517,949,46,4
25518,634,46,6
25519,684,46,5
25520,1194,46,4
25521,653,46,8
25522,222,46,4
25523,1119,46,9
25524,1265,46,3
25525,1249,46,10
25526,764,46,10
25527,484,46,10
25528,366,46,5
25529,796,46,3
25530,228,46,2
25531,24,46,1
25532,491,46,3
25533,330,46,6
25534,668,46,5
25535,215,46,9
25536,20,46,8
25537,577,46,10
25538,440,46,1
25539,532,46,1
25540,966,46,1
25541,559,46,10
25542,285,46,9
25543,43,46,9
25544,588,46,4
25545,1261,46,7
25546,425,46,7
25547,733,46,2
25548,329,46,8
25549,608,46,9
25550,853,46,1
25551,693,46,1
25552,1233,46,1
25553,221,46,1
25554,1161,46,1
25555,485,46,7
25556,972,46,4
25557,233,46,9
25558,744,46,9
25559,136,46,10
25560,1104,46,5
25561,390,46,4
25562,1112,46,8
25563,305,46,9
25564,548,46,10
25565,374,46,5
25566,704,46,4
25567,562,46,3
25568,526,46,3
25569,721,46,1
25570,226,46,4
25571,1234,46,10
25572,41,46,3
25573,1267,46,10
25574,295,46,2
25575,477,46,5
25576,1094,46,9
25577,656,46,7
25578,232,46,3
25579,681,46,3
25580,1253,46,2
25581,958,46,5
25582,292,46,10
25583,1160,46,6
25584,324,46,5
25585,386,46,10
25586,1186,46,3
25587,852,46,10
25588,599,46,2
25589,1254,46,8
25590,1110,46,10
25591,836,46,10
25592,63,46,4
25593,676,46,8
25594,497,46,6
25595,575,46,3
25596,229,46,6
25597,1229,46,5
25598,437,46,6
25599,534,46,1
25600,759,46,2
25601,474,46,6
25602,1175,46,8
25603,220,46,9
25604,831,46,8
25605,1231,46,2
25606,488,46,3
25607,345,46,3
25608,843,46,1
25609,170,46,5
25610,37,46,2
25611,956,46,2
25612,706,46,9
25613,514,46,1
25614,83,46,1
25615,199,46,3
25616,5,46,2
25617,27,46,3
25618,209,46,9
25619,25,46,6
25620,918,46,10
25621,666,46,2
25622,629,46,1
25623,236,46,2
25624,1241,46,10
25625,6,46,3
25626,263,46,5
25627,210,46,5
25628,35,46,2
25629,635,46,2
25630,468,46,6
25631,919,46,10
25632,812,46,10
25633,511,46,7
25634,469,46,6
25635,434,46,8
25636,849,46,2
25637,1149,46,7
25638,149,46,7
25639,47,46,4
25640,300,46,2
25641,53,46,7
25642,480,46,7
25643,296,46,3
25644,119,46,5
25645,175,46,3
25646,2,46,8
25647,1141,46,3
25648,828,46,1
25649,3,46,2
25650,1152,46,4
25651,340,46,9
25652,518,46,2
25653,184,46,9
25654,201,46,7
25655,1121,46,9
25656,524,46,8
25657,620,46,10
25658,66,46,9
25659,719,46,8
25660,915,46,1
25661,1131,46,8
25662,479,46,5
25663,694,46,5
25664,57,46,8
25665,876,46,8
25666,1153,46,3
25667,193,46,2
25668,1140,46,3
25669,303,46,4
25670,239,46,4
25671,287,46,2
25672,509,46,3
25673,376,46,7
25674,1244,46,1
25675,1223,46,7
25676,1271,46,7
25677,356,46,10
25678,1260,46,3
25679,116,46,9
25680,321,46,6
25681,1137,46,1
25682,110,46,6
25683,1183,46,4
25684,596,46,9
25685,513,46,7
25686,267,46,1
25687,1086,46,8
25688,45,46,2
25689,737,46,2
25690,1232,46,8
25691,576,46,4
25692,975,46,10
25693,873,46,2
25694,1252,46,10
25695,472,46,10
25696,1248,46,4
25697,1210,46,7
25698,176,46,6
25699,460,46,7
25700,619,46,2
25701,880,46,5
25702,478,46,5
25703,830,46,6
25704,1090,46,2
25705,547,46,3
25706,1264,46,9
25707,730,46,8
25708,1245,46,8
25709,212,46,2
25710,535,46,4
25711,449,46,4
25712,630,46,9
25713,774,46,3
25714,1171,46,2
25715,332,46,9
25716,339,46,7
25717,967,46,5
25718,279,46,2
25719,61,46,3
25720,907,46,2
25721,738,46,10
25722,461,46,7
25723,405,46,10
25724,39,46,8
25725,860,46,1
25726,1126,46,7
25727,395,46,10
25728,391,46,1
25729,651,46,9
25730,95,46,8
25731,409,46,6
25732,312,46,3
25733,482,46,3
25734,1155,46,3
25735,597,46,2
25736,16,46,1
25737,490,46,1
25738,293,46,6
25739,55,46,2
25740,382,46,4
25741,512,46,1
25742,415,46,7
25743,773,46,6
25744,452,46,2
25745,768,46,2
25746,765,46,6
25747,159,46,5
25748,213,46,5
25749,289,46,3
25750,283,46,1
25751,447,46,2
25752,398,46,5
25753,767,46,10
25754,753,46,3
25755,1134,46,1
25756,370,46,1
25757,1197,46,9
25758,1106,46,9
25759,465,46,6
25760,487,46,4
25761,1093,46,10
25762,1148,46,9
25763,819,46,2
25764,331,46,9
25765,326,46,9
25766,1203,46,1
25767,48,46,2
25768,246,46,6
25769,288,46,5
25770,959,46,10
25771,483,46,3
25772,151,46,3
25773,954,46,5
25774,961,46,3
25775,342,46,10
25776,234,46,3
25777,392,46,2
25778,674,46,4
25779,322,46,3
25780,247,46,4
25781,162,46,5
25782,1159,46,10
25783,542,46,7
25784,1263,46,9
25785,971,46,8
25786,46,46,5
25787,519,46,6
25788,271,46,10
25789,822,46,5
25790,1218,46,3
25791,529,46,5
25792,536,46,9
25793,718,46,3
25794,932,46,2
25795,688,46,1
25796,775,46,4
25797,173,46,5
25798,155,46,8
25799,594,46,5
25800,1262,46,10
25801,86,46,8
25802,424,46,10
25803,851,46,8
25804,854,46,5
25805,916,46,2
25806,7,46,3
25807,1237,46,6
25808,56,46,4
25809,1196,46,7
25810,607,46,1
25811,8,46,1
25812,90,46,4
25813,663,46,4
25814,191,46,6
25815,1174,46,1
25816,178,46,5
25817,65,46,1
25818,820,46,10
25819,1107,46,3
25820,1278,46,5
25821,1191,46,9
25822,517,46,6
25823,73,46,9
25824,882,46,8
25825,582,46,3
25826,238,46,9
25827,189,46,6
25828,411,46,6
25829,44,46,6
25830,531,46,8
25831,881,46,5
25832,1077,46,2
25833,507,46,6
25834,631,46,3
25835,1216,46,5
25836,605,46,5
25837,208,46,9
25838,431,46,3
25839,1220,46,10
25840,309,46,7
25841,642,46,8
25842,770,46,1
25843,714,46,9
25844,97,46,6
25845,699,46,1
25846,904,46,6
25847,453,46,2
25848,436,46,4
25849,602,46,7
25850,273,46,8
25851,380,46,3
25852,615,46,8
25853,470,46,1
25854,82,46,10
25855,506,46,10
25856,373,46,5
25857,557,46,5
25858,1128,46,9
25859,1189,46,3
25860,444,46,1
25861,1235,46,2
25862,1124,46,7
25863,337,46,6
25864,1100,46,10
25865,680,46,5
25866,417,46,10
25867,1213,46,10
25868,647,46,4
25869,1184,46,5
25870,579,46,6
25871,291,46,9
25872,192,46,5
25873,31,46,7
25874,1227,46,9
25875,1250,46,7
25876,188,46,3
25877,419,46,3
25878,451,46,5
25879,1177,46,5
25880,814,46,1
25881,1114,46,7
25882,315,46,5
25883,735,46,9
25884,117,46,6
25885,936,46,4
25886,590,46,8
25887,673,46,4
25888,1168,46,5
25889,920,46,5
25890,369,46,1
25891,348,46,2
25892,572,46,1
25893,49,46,9
25894,1178,46,5
25895,302,46,9
25896,89,46,8
25897,658,46,9
25898,67,46,10
25899,183,46,7
25900,685,46,1
25901,78,46,6
25902,1118,46,6
25903,757,46,1
25904,742,46,9
25905,687,46,7
25906,157,46,7
25907,163,46,3
25908,92,46,10
25909,72,46,2
25910,261,46,2
25911,974,46,3
25912,503,46,7
25913,1181,46,9
25914,679,46,7
25915,623,46,4
25916,912,46,5
25917,970,46,2
25918,1170,46,10
25919,1182,46,4
25920,600,46,3
25921,938,46,3
25922,389,46,10
25923,648,46,2
25924,604,46,6
25925,446,46,5
25926,683,46,2
25927,432,46,8
25928,71,46,10
25929,466,46,9
25930,1256,46,4
25931,667,46,5
25932,84,46,5
25933,171,46,8
25934,223,46,5
25935,1135,46,7
25936,18,46,2
25937,396,46,10
25938,591,46,7
25939,430,46,7
25940,1167,46,1
25941,705,46,5
25942,153,46,2
25943,662,46,5
25944,508,46,1
25945,951,46,1
25946,328,46,9
25947,266,46,1
25948,1259,46,10
25949,433,46,8
25950,1120,46,5
25951,486,46,10
25952,355,46,7
25953,1187,46,8
25954,277,46,3
25955,580,46,9
25956,77,46,6
25957,443,46,6
25958,230,46,3
25959,661,46,1
25960,1206,46,1
25961,741,46,6
25962,846,46,1
25963,98,46,4
25964,104,46,1
25965,554,46,9
25966,439,46,1
25967,1092,46,3
25968,12,46,9
25969,257,46,2
25970,1211,46,7
25971,362,46,7
25972,42,46,4
25973,21,46,4
25974,96,46,8
25975,349,46,10
25976,371,46,7
25977,832,46,2
25978,1,46,5
25979,74,46,4
25980,522,46,2
25981,244,46,1
25982,276,46,8
25983,496,46,7
25984,1208,46,10
25985,645,46,8
25986,1242,46,10
25987,501,46,6
25988,515,46,3
25989,643,46,1
25990,429,46,9
25991,689,46,6
25992,264,46,5
25993,603,46,9
25994,346,46,1
25995,14,46,9
25996,80,46,9
25997,613,46,7
25998,363,46,10
25999,248,46,1
26000,448,46,8
26001,1146,46,3
26002,1173,46,9
26003,406,46,6
26004,1225,46,8
26005,1221,46,10
26006,103,46,7
26007,762,46,5
26008,1108,46,4
26009,823,46,5
26010,644,46,1
26011,428,46,7
26012,250,46,5
26013,625,46,7
26014,772,46,7
26015,1185,46,1
26016,574,46,6
26017,976,46,9
26018,931,46,8
26019,551,46,8
26020,179,46,1
26021,298,46,6
26022,940,46,7
26023,351,46,8
26024,297,46,1
26025,207,46,6
26026,589,46,3
26027,135,46,7
26028,294,46,6
26029,521,46,6
26030,1097,46,10
26031,350,46,4
26032,109,46,4
26033,442,46,9
26034,584,46,9
26035,1222,46,1
26036,187,46,9
26037,307,46,1
26038,527,46,3
26039,1238,46,1
26040,552,46,1
26041,335,46,6
26042,358,46,3
26043,161,46,4
26044,214,46,6
26045,365,46,9
26046,539,46,6
26047,549,46,3
26048,908,46,9
26049,561,46,9
26050,626,46,3
26051,423,46,2
26052,108,46,9
26053,4,46,8
26054,930,46,7
26055,1255,46,6
26056,1091,46,1
26057,833,46,6
26058,314,46,7
26059,857,46,5
26060,64,46,2
26061,810,46,9
26062,638,46,9
26063,505,46,2
26064,58,46,2
26065,260,46,3
26066,654,46,1
26067,1212,46,3
26068,52,46,1
26069,520,46,4
26070,26,46,7
26071,845,46,6
26072,1098,46,2
26073,227,46,1
26074,245,46,3
26075,393,46,2
26076,1257,46,7
26077,977,46,1
26078,712,46,6
26079,1151,46,6
26080,686,46,8
26081,17,46,5
26082,494,46,2
26083,34,46,7
26084,278,46,1
26085,682,46,2
26086,760,46,10
26087,284,46,9
26088,530,46,2
26089,301,46,2
26090,420,46,8
26091,218,46,1
26092,200,46,6
26093,945,46,3
26094,190,46,1
26095,544,46,3
26096,387,46,3
26097,28,46,6
26098,105,46,4
26099,269,46,8
26100,211,46,9
26101,383,46,3
26102,15,46,2
26103,313,46,1
26104,473,46,9
26105,1143,46,10
26106,499,46,6
26107,1215,46,4
26108,172,46,2
26109,361,46,10
26110,203,46,3
26111,401,46,2
26112,609,46,9
26113,325,46,8
26114,1138,46,2
26115,51,46,4
26116,299,46,6
26117,274,46,6
26118,1125,46,4
26119,834,46,9
26120,262,46,1
26121,593,46,9
26122,650,46,1
26123,1239,46,7
26124,102,46,8
26125,563,46,1
26126,1190,46,9
26127,243,46,7
26128,275,46,3
26129,1172,46,6
26130,1205,46,2
26131,879,46,4
26132,692,46,9
26133,10,46,4
26134,22,46,6
26135,290,46,9
26136,202,46,4
26137,462,46,8
26138,88,46,10
26139,581,46,10
26140,50,46,10
26141,1217,46,3
26142,510,46,7
26143,206,46,6
26144,611,46,8
26145,691,46,6
26146,402,46,2
26147,400,46,1
26148,251,46,8
26149,1230,46,4
26150,1251,46,4
26151,357,46,5
26152,304,46,5
26153,421,46,2
26154,763,46,2
26155,29,46,9
26156,186,46,3
26157,464,46,9
26158,758,46,6
26159,454,46,2
26160,941,46,8
26161,1113,46,8
26162,381,46,9
26163,728,46,8
26164,154,46,9
26165,824,46,9
26166,541,46,1
26167,1199,46,6
26168,327,46,3
26169,441,46,4
26170,1156,46,7
26171,769,46,1
26172,334,46,6
26173,85,46,9
26174,671,46,10
26175,677,46,2
26176,1188,46,6
26177,87,46,10
26178,1164,46,1
26179,595,46,3
26180,107,46,8
26181,813,46,8
26182,418,46,3
26183,616,46,2
26184,435,46,4
26185,1192,46,9
26186,957,46,8
26187,1247,46,10
26188,906,46,8
26189,722,46,8
26190,281,46,6
26191,646,46,2
26192,655,46,8
26193,909,46,9
26194,32,46,5
26195,237,46,6
26196,754,46,7
26197,317,46,9
26198,884,46,5
26199,359,46,9
26200,413,46,1
26201,217,46,9
26202,624,46,1
26203,1204,46,2
26204,1207,46,8
26205,165,46,1
26206,934,46,10
26207,695,46,8
26208,1089,46,7
26209,732,46,10
26210,850,46,1
26211,225,46,5
26212,928,46,5
26213,727,46,7
26214,79,46,1
26215,93,46,7
26216,883,46,6
26217,827,46,3
26218,265,46,3
26219,1096,46,8
26220,1269,46,10
26221,1228,46,10
26222,391,47,10
26223,1175,47,5
26224,624,47,9
26225,642,47,2
26226,907,47,8
26227,279,47,9
26228,1196,47,10
26229,212,47,7
26230,765,47,4
26231,1108,47,5
26232,602,47,9
26233,67,47,10
26234,1232,47,1
26235,231,47,6
26236,1136,47,8
26237,824,47,5
26238,1103,47,10
26239,45,47,3
26240,434,47,6
26241,31,47,6
26242,349,47,8
26243,497,47,9
26244,341,47,8
26245,274,47,4
26246,572,47,10
26247,347,47,9
26248,354,47,3
26249,1209,47,3
26250,334,47,5
26251,318,47,6
26252,880,47,9
26253,295,47,5
26254,360,47,4
26255,79,47,3
26256,35,47,2
26257,529,47,3
26258,400,47,9
26259,136,47,9
26260,485,47,3
26261,883,47,3
26262,202,47,7
26263,32,47,6
26264,487,47,3
26265,1110,47,3
26266,941,47,6
26267,910,47,5
26268,513,47,8
26269,235,47,6
26270,1151,47,2
26271,411,47,2
26272,338,47,6
26273,1224,47,2
26274,541,47,8
26275,75,47,4
26276,1119,47,4
26277,1092,47,10
26278,603,47,4
26279,623,47,3
26280,329,47,10
26281,635,47,7
26282,581,47,5
26283,858,47,1
26284,51,47,5
26285,1200,47,8
26286,423,47,3
26287,444,47,1
26288,208,47,1
26289,553,47,1
26290,9,47,3
26291,246,47,10
26292,436,47,3
26293,966,47,8
26294,546,47,7
26295,731,47,6
26296,1251,47,1
26297,972,47,6
26298,150,47,1
26299,810,47,3
26300,741,47,2
26301,915,47,1
26302,100,47,3
26303,833,47,8
26304,294,47,6
26305,1260,47,10
26306,661,47,9
26307,772,48,8
26308,721,48,6
26309,773,48,9
26310,1240,48,4
26311,153,48,8
26312,162,48,3
26313,607,48,8
26314,164,48,7
26315,808,48,3
26316,1227,48,5
26317,488,48,6
26318,1170,48,7
26319,685,48,5
26320,637,48,6
26321,1149,48,9
26322,1181,48,3
26323,291,48,9
26324,33,48,7
26325,181,48,6
26326,528,48,4
26327,342,48,2
26328,828,48,4
26329,18,48,6
26330,709,48,7
26331,661,48,1
26332,152,48,7
26333,1167,48,7
26334,157,48,6
26335,1127,48,7
26336,695,48,8
26337,883,48,4
26338,945,48,10
26339,5,48,6
26340,452,48,5
26341,1204,48,4
26342,1244,48,10
26343,753,48,6
26344,220,48,4
26345,957,48,1
26346,1212,48,6
26347,1125,48,8
26348,588,48,10
26349,69,48,2
26350,364,48,2
26351,700,48,6
26352,509,48,8
26353,519,48,2
26354,1182,48,7
26355,548,48,5
26356,1174,48,9
26357,17,48,1
26358,346,48,10
26359,950,48,3
26360,642,48,5
26361,534,48,5
26362,510,48,9
26363,186,48,7
26364,1218,48,8
26365,1155,48,6
26366,232,48,10
26367,178,48,10
26368,526,48,5
26369,231,48,6
26370,273,48,3
26371,402,48,10
26372,96,48,2
26373,225,48,7
26374,68,48,7
26375,251,48,7
26376,968,48,9
26377,193,48,8
26378,20,48,3
26379,247,48,4
26380,513,48,10
26381,23,48,3
26382,189,48,3
26383,1172,48,7
26384,724,48,8
26385,1256,48,6
26386,1106,48,8
26387,699,48,5
26388,600,48,6
26389,226,48,8
26390,1142,48,9
26391,624,48,4
26392,737,48,8
26393,482,48,9
26394,79,48,5
26395,977,48,8
26396,1115,48,1
26397,740,48,5
26398,183,48,4
26399,266,48,8
26400,42,48,10
26401,744,48,10
26402,26,48,5
26403,286,48,8
26404,244,48,10
26405,775,48,9
26406,377,48,7
26407,188,48,1
26408,752,48,7
26409,1257,48,3
26410,631,48,5
26411,951,48,3
26412,1231,48,2
26413,544,48,6
26414,1250,48,5
26415,1243,48,8
26416,309,48,6
26417,640,48,9
26418,1210,48,3
26419,1208,48,5
26420,376,48,4
26421,324,48,10
26422,673,48,5
26423,594,48,9
26424,344,48,4
26425,1180,48,10
26426,756,48,7
26427,1261,48,8
26428,1255,48,3
26429,317,48,10
26430,61,48,8
26431,418,48,10
26432,481,48,8
26433,849,48,6
26434,846,48,4
26435,331,48,8
26436,827,48,4
26437,369,48,7
26438,269,48,9
26439,525,48,9
26440,454,48,9
26441,207,48,7
26442,725,48,10
26443,704,48,5
26444,71,48,8
26445,1093,48,6
26446,520,48,7
26447,296,48,9
26448,1143,48,6
26449,1186,48,3
26450,718,48,8
26451,515,48,4
26452,592,48,9
26453,149,48,7
26454,383,48,4
26455,1262,48,2
26456,242,48,2
26457,734,48,1
26458,320,48,9
26459,271,48,6
26460,209,48,5
26461,623,48,6
26462,832,48,6
26463,1111,48,6
26464,616,48,4
26465,908,48,5
26466,78,48,3
26467,691,48,3
26468,583,48,9
26469,111,48,4
26470,1271,48,9
26471,1168,48,10
26472,110,48,7
26473,768,48,4
26474,1119,48,1
26475,413,48,6
26476,187,48,9
26477,37,48,4
26478,521,48,4
26479,964,48,10
26480,316,48,10
26481,343,48,3
26482,1245,48,8
26483,884,48,6
26484,335,48,5
26485,292,48,3
26486,80,48,6
26487,963,48,2
26488,576,48,8
26489,379,48,9
26490,328,48,7
26491,336,48,4
26492,619,48,3
26493,952,48,9
26494,106,48,2
26495,472,48,10
26496,919,48,7
26497,45,48,2
26498,586,48,2
26499,439,48,6
26500,686,48,1
26501,741,48,4
26502,360,48,6
26503,89,48,2
26504,633,48,6
26505,483,48,2
26506,972,48,10
26507,511,48,7
26508,353,48,1
26509,312,48,2
